"","id","institution_name","institution_address","outbreak_setting","type_of_outbreak","causative_agent_1","causative_agent_2","date_outbreak_began","date_declared_over","active","setting_count","type_count","outbreak_year","year_count"
"157",32,"Hellenic Care for Seniors","215 Tyrrel Avenue","LTCH","Respiratory","COVID-19",NA,2022-12-24,2023-01-23,"N",477,1107,"2022",1133
"158",32,"Village of Humber Heights - 6 units - 1st, 2nd & 3rd Fl","2245 Lawrence Ave W","LTCH","Respiratory","COVID-19",NA,2020-12-22,2021-02-22,"N",316,519,"2020",553
"159",32,"Wesburn Manor - 3 North & 4 South","400 The West Mall","LTCH","Respiratory","Metapneumovirus",NA,2023-12-27,2024-01-15,"N",601,1016,"2023",1066
"160",32,"Yee Hong Centre for Geriatric Care - McNicoll - Kitchen","2311 McNicoll Ave - & 5 Fl","LTCH","Respiratory","COVID-19",NA,2021-12-29,2022-01-20,"N",187,385,"2021",394
"161",33,"Annex Retirement Residence","123 Spadina Rd","Retirement Home","Respiratory","COVID-19",NA,2021-12-28,2022-02-09,"N",55,385,"2021",394
"162",33,"Centre For Addiction and Mental Health - Unit 1-3 (LGUB)","1001 Queen St West","Hospital-Psychiatric","Respiratory","COVID-19",NA,2023-12-26,2024-01-08,"N",19,1016,"2023",1066
"163",33,"Extendicare Guildwood - West","60 Guildwood Pky","LTCH","Respiratory","Unable to identify",NA,2020-12-22,2021-01-04,"N",316,519,"2020",553
"164",33,"Midland Gardens Care Community - 6th Fl","130 Midland Ave","LTCH","Respiratory","COVID-19",NA,2022-12-24,2023-01-31,"N",477,1107,"2022",1133
"165",33,"TEHN - Michael Garron Hospital - A3","825 Coxwell Ave","Hospital-Acute Care","Enteric","Unable to identify",NA,2024-03-14,2024-03-22,"N",27,25,"2024",272
"166",34,"Baycrest Apotex Centre - Jewish Home for the Aged","3560 Bathurst St","LTCH","Respiratory","COVID-19",NA,2021-12-28,2022-02-14,"N",187,385,"2021",394
"167",34,"Elm Grove Living Centre - 1st Fl","35 Elm Grove Ave","LTCH","Enteric","Unable to identify",NA,2023-12-26,2024-01-03,"N",601,47,"2023",1066
"168",34,"North Park Nursing Home - 1st & 2nd Fl","450 Rustic Rd","LTCH","Respiratory","Respiratory syncytial virus","Influenza A (Not subtyped)",2022-12-24,2023-01-06,"N",477,1107,"2022",1133
"169",34,"Scarborough Health Network-Birchmount - G4A","3030 Birchmount Rd.","Hospital-Acute Care","Respiratory","COVID-19",NA,2020-12-21,2021-01-05,"N",82,519,"2020",553
"170",34,"Unity Health Toronto - St. Joseph's - 7M","30 The Queensway","Hospital-Acute Care","Respiratory","COVID-19",NA,2024-03-14,2024-03-27,"N",27,247,"2024",272
"171",35,"Baycrest Hospital - 5E","3560 Bathurst Street","Hospital-Chronic Care","Respiratory","COVID-19",NA,2020-12-21,2021-01-07,"N",49,519,"2020",553
"172",35,"Baycrest Hospital - 6 East","3560 Bathurst Street","Hospital-Chronic Care","Respiratory","COVID-19",NA,2021-12-28,2022-01-21,"N",47,385,"2021",394
"173",35,"Cedarbrook Lodge TCU - 6th Fl","520 Markham Rd","Retirement Home","Enteric","Norovirus-like",NA,2022-12-23,2023-01-10,"N",205,23,"2022",1133
"174",35,"Extendicare Rouge Valley - 1st Fl Clark, 1st Fl BSU, 3 Fl Morrish & 3rd Fl - Meadowvale","551 Conlins Rd","LTCH","Respiratory","COVID-19",NA,2023-12-26,2024-01-19,"N",601,1016,"2023",1066
"175",35,"Shepherd Lodge - 3N & 6th Fl","3760 Sheppard Ave E","LTCH","Respiratory","Metapneumovirus",NA,2024-03-13,NA,"Y",169,247,"2024",272
"176",36,"Centre For Addiction and Mental Health - Queen Street Site - Unit 3-5/ATU","1001 Queen Street West","Hospital-Psychiatric","Respiratory","COVID-19",NA,2022-12-23,2023-01-12,"N",17,1107,"2022",1133
"177",36,"Dom Lipa Long Term Care - 1 & 2 West, K Wing -","52 Neilson Dr - Laundry & Kitchen","LTCH","Respiratory","COVID-19",NA,2021-12-28,2022-02-09,"N",187,385,"2021",394
"178",36,"One Kenton Place - 1st, 2nd, 3rd Fl","1-3 Kenton Road","LTCH","Respiratory","COVID-19",NA,2020-12-21,2021-01-16,"N",316,519,"2020",553
"179",36,"The Heritage Nursing Home - 1st & 3rd Fl","1195 Queen St E","LTCH","Respiratory","COVID-19",NA,2023-12-26,2024-01-17,"N",601,1016,"2023",1066
"180",36,"The Salvation Army-Toronto Grace Health Ctre-Specialized Care - 5th Fl","1020 McNicoll Ave","Hospital-Chronic Care","Enteric","Norovirus",NA,2024-03-13,2024-03-19,"N",33,25,"2024",272
"181",37,"Elm Grove Living Centre","35 Elm Grove Ave","LTCH","Respiratory","COVID-19",NA,2021-12-28,2022-01-28,"N",187,385,"2021",394
"182",37,"Pine Villa Seniors Transitional Care - 2nd & 3rd Fl (Sprint)","1035 Eglinton Avenue W","Hospital-Chronic Care","Respiratory","COVID-19",NA,2022-12-23,2023-01-09,"N",177,1107,"2022",1133
"183",37,"Queens Estate Retirement Residence","265 Queens Dr","Retirement Home","Respiratory","COVID-19",NA,2020-12-21,2021-01-21,"N",97,519,"2020",553
"184",37,"The Teddington","4 Teddington Park Ave","Retirement Home","Respiratory","COVID-19",NA,2023-12-26,2024-01-08,"N",195,1016,"2023",1066
"185",37,"Toronto Rehabilitation Institute - Bickle Centre - N5B","130 Dunn Ave","Hospital-Chronic Care","Respiratory","Respiratory syncytial virus",NA,2024-03-11,2024-03-16,"N",33,247,"2024",272
"186",38,"Baycrest Apotex Centre - Jewish Home For The Aged - 7RF","3560 Bathurst St","LTCH","Respiratory","Influenza A (Not subtyped)",NA,2023-12-25,2024-01-03,"N",601,1016,"2023",1066
"187",38,"Extendicare Guildwood","60 Guildwood Pky","LTCH","Respiratory","COVID-19",NA,2021-12-28,2022-02-15,"N",187,385,"2021",394
"188",38,"RCC - Humber River Hospital - Finch Site - 6 East","2111 Finch Avenue West","Hospital-Chronic Care","Respiratory","COVID-19",NA,2022-12-23,2023-01-08,"N",177,1107,"2022",1133
"189",38,"The Wexford Residence - 6th Fl","1860 Lawrence Ave E","LTCH","Respiratory","Parainfluenza",NA,2024-03-11,2024-03-22,"N",169,247,"2024",272
"190",38,"University Health Network - Bickle Centre - 4South","130 Dunn Avenue","Hospital-Chronic Care","Respiratory","COVID-19",NA,2020-12-21,2021-01-26,"N",49,519,"2020",553
"191",39,"Baycrest Hospital - H4W","3560 Bathurst St","Hospital-Chronic Care","Respiratory","COVID-19",NA,2023-12-25,2024-01-07,"N",131,1016,"2023",1066
"192",39,"Extendicare Rouge Valley","551 Conlins Rd","LTCH","Respiratory","COVID-19",NA,2021-12-28,2022-02-12,"N",187,385,"2021",394
"193",39,"Sunnybrook Health Sciences Centre - Veterans Centre - LDMH","2075 Bayview Ave","LTCH","Respiratory","COVID-19",NA,2020-12-20,2021-01-16,"N",316,519,"2020",553
"194",39,"Tendercare Living Centre - 2E, 2W & 3W","1020 McNicoll Ave","LTCH","Enteric","Unable to identify",NA,2024-03-11,2024-03-18,"N",169,25,"2024",272
"195",39,"University Health Network - Toronto Western - 6AB","399 Bathurst Street","Hospital-Acute Care","Respiratory","COVID-19",NA,2022-12-23,2023-01-06,"N",248,1107,"2022",1133
"196",40,"Fairview Nursing Home - 3rd Fl","14 Cross St","LTCH","Respiratory","Influenza A (Not subtyped)",NA,2023-12-25,2024-01-11,"N",601,1016,"2023",1066
"197",40,"North York General Hospital - General Site - 6 West","4001 Leslie Street","Hospital-Acute Care","Respiratory","COVID-19",NA,2021-12-28,2022-01-07,"N",102,385,"2021",394
"198",40,"Terraces of Baycrest- Retirement Home","55 Ameer Avenue","Retirement Home","Respiratory","COVID-19",NA,2020-12-20,2021-02-16,"N",97,519,"2020",553
"199",40,"William Osler Health System - 8W (Surgical Unit)","101 Humber College Blvd","Hospital-Acute Care","Respiratory","COVID-19",NA,2024-03-10,2024-03-18,"N",27,247,"2024",272
"200",40,"Yee Hong Centre - Scarborough Finch - 5th Fl North","60 Scottfield Dr","LTCH","Respiratory","COVID-19",NA,2022-12-23,2023-01-16,"N",477,1107,"2022",1133
"201",41,"Harold and Grace Baker Centre - 3rd Fl","1 Northwestern Ave","Retirement Home","Respiratory","COVID-19",NA,2023-12-25,2024-01-02,"N",195,1016,"2023",1066
"202",41,"New Horizons Tower - 3rd Fl","1140 Bloor St W","Retirement Home","Respiratory","COVID-19",NA,2022-12-22,2023-01-02,"N",205,1107,"2022",1133
"203",41,"North York General Hospital - Seniors Health Centre - 1st","2 Buchan Court - 2nd, 3rd & 4th Fl","LTCH","Respiratory","COVID-19",NA,2020-12-18,2021-02-01,"N",316,519,"2020",553
"204",41,"Parkland on Eglinton West - 2nd - 5th Fl  West Tower","4650 Eglinton Ave W","Retirement Home","Respiratory","COVID-19",NA,2021-12-28,2022-02-06,"N",55,385,"2021",394
"205",41,"The Village of Humber Heights - Lambton","2245 Lawrence Ave W","LTCH","Respiratory","Coronavirus*",NA,2024-03-09,2024-03-21,"N",169,247,"2024",272
"206",42,"Baycrest Apotex Centre - Jewish Home for the Aged","3560 Bathurst St","LTCH","Respiratory","COVID-19",NA,2020-12-18,2021-03-23,"N",316,519,"2020",553
"207",42,"Hawthorne Place - 1st Fl (Convalescent Unit)","2045 Finch Ave W","LTCH","Enteric","Unable to identify",NA,2023-12-25,2023-12-31,"N",601,47,"2023",1066
"208",42,"Scarborough Health Network - General Hospital - Tower 6 -","3030 Lawrence Ave E - Palliative Care/Oncology","Hospital-Acute Care","Respiratory","COVID-19",NA,2021-12-28,2022-01-14,"N",102,385,"2021",394
"209",42,"Scarborough Health Network - Scarborough General - Satellite Transitional Care Unit","1029 McNicoll Ave","Hospital-Acute Care","Respiratory","COVID-19",NA,2022-12-22,2023-01-01,"N",248,1107,"2022",1133
"210",42,"True Davidson Acres - Toronto - 5th Fl","200 Dawes Rd","LTCH","Respiratory","COVID-19",NA,2024-03-09,2024-03-17,"N",169,247,"2024",272
"211",43,"Runnymede Healthcare Centre - 3W","625 Runnymede Rd","Hospital-Chronic Care","Respiratory","Respiratory syncytial virus","Coronavirus*",2024-03-07,2024-03-15,"N",33,247,"2024",272
"212",43,"Scarborough Health Network- Scarborough General- 4C Medicine","3030 Lawrence Ave. E.","Hospital-Acute Care","Respiratory","COVID-19",NA,2021-12-28,2022-02-07,"N",102,385,"2021",394
"213",43,"The Salvation Army - Toronto Grace Health Centre - Specialized Care Centre - 5th Fl","1020 McNicoll Ave","Hospital-Chronic Care","Respiratory","COVID-19",NA,2023-12-25,2024-01-05,"N",131,1016,"2023",1066
"214",43,"Trillium Health Partners - McCall Centre for Continuing Care - 2nd Fl CCC","140 Sherway Dr","Hospital-Chronic Care","Respiratory","Respiratory syncytial virus",NA,2022-12-22,2022-12-28,"N",177,1107,"2022",1133
"215",43,"University Health Network - Toronto General Hospital","200 Elizabeth Street - Cath Lab","Hospital-Acute Care","Respiratory","COVID-19",NA,2020-12-17,2020-12-29,"N",82,519,"2020",553
"216",44,"Cummer Lodge - 3 North","205 Cummer Ave","LTCH","Respiratory","Influenza A (Not subtyped)",NA,2024-03-07,2024-03-15,"N",169,247,"2024",272
"217",44,"Kensington Place Retirement Residence - 3rd, 5th & 6th Fl","866 Sheppard Ave","Retirement Home","Respiratory","COVID-19",NA,2023-12-24,2024-01-22,"N",195,1016,"2023",1066
"218",44,"Sunnybrook Health Sciences Centre - Veterans Centre -","2075 Bayview Ave - LSSE","LTCH","Respiratory","COVID-19",NA,2021-12-28,2022-01-21,"N",187,385,"2021",394
"219",44,"Toronto East Health Network-Michael Garron Hospital -","825 Coxwell Avenue - CIU-A","Hospital-Acute Care","Respiratory","COVID-19",NA,2020-12-17,2020-12-30,"N",82,519,"2020",553
"220",44,"University Health Network - Toronto General - 8ES","200 Elizabeth Street","Hospital-Acute Care","Respiratory","COVID-19",NA,2022-12-22,2022-12-31,"N",248,1107,"2022",1133
"221",45,"Hawthorne Place Care Centre - 1st Fl, 3rd Fl & Convalescent Unit","2045 Finch Ave W","LTCH","Respiratory","Influenza A (Not subtyped)",NA,2022-12-21,2023-01-04,"N",477,1107,"2022",1133
"222",45,"McNicoll Manor/ Moll Berczy Haus - 5E","1020 McNicoll Ave","LTCH","Enteric","Norovirus",NA,2024-03-05,2024-03-17,"N",169,25,"2024",272
"223",45,"Southlake Regional Health Centre - RCU - Southlake Unit","2111 Finch Ave W","Hospital-Chronic Care","Respiratory","COVID-19",NA,2023-12-24,2024-01-08,"N",131,1016,"2023",1066
"224",45,"Trillium Health Partners - RCC Church Site - 1C","200 Church Street","Hospital-Chronic Care","Respiratory","COVID-19",NA,2020-12-17,2021-01-07,"N",49,519,"2020",553
"225",45,"West Park  Healthcare Centre - Food Services Department","82 Buttonwood Avenue","Hospital-Chronic Care","Respiratory","COVID-19",NA,2021-12-28,2022-01-16,"N",47,385,"2021",394
"226",46,"Carefree Lodge","306 Finch Ave E","LTCH","Respiratory","COVID-19",NA,2021-12-27,2022-02-09,"N",187,385,"2021",394
"227",46,"Extendicare Rogue Valley - Medowvale Unit","551 Conlins Rd","LTCH","Respiratory","Parainfluenza",NA,2024-03-04,2024-03-15,"N",169,247,"2024",272
"228",46,"Hillcrest Reactivation Centre - 3rd Fl","47 Austin Terr","Transitional Care","Respiratory","COVID-19",NA,2022-12-21,2023-01-05,"N",9,1107,"2022",1133
"229",46,"Sunnybrook Health Sciences Centre - St. John's Rehab -","285 Cummer Ave - A2","Hospital-Chronic Care","Respiratory","COVID-19",NA,2020-12-17,2021-01-27,"N",49,519,"2020",553
"230",46,"Terraces of Baycrest - 10th Fl","55 Ameer Ave","Retirement Home","Respiratory","COVID-19",NA,2023-12-24,2023-12-30,"N",195,1016,"2023",1066
"231",47,"Centre for Addiction and Mental Health - Unit 3-3 Forensics","1001 Queen Street West","Hospital-Psychiatric","Respiratory","COVID-19",NA,2021-12-27,2022-01-27,"N",3,385,"2021",394
"232",47,"Leaside Retirement Living - Building 10 4th Fl","10-14 William Morgan Drive","Retirement Home","Respiratory","COVID-19",NA,2020-12-17,2021-02-22,"N",97,519,"2020",553
"233",47,"Sts. Peter and Paul Residence - 3rd Fl","221 Milner Ave","Retirement Home","Respiratory","COVID-19",NA,2022-12-21,2023-01-03,"N",205,1107,"2022",1133
"234",47,"Terraces of Baycrest - 1st Fl","55 Ameer Ave","Retirement Home","Respiratory","COVID-19",NA,2023-12-24,2023-12-31,"N",195,1016,"2023",1066
"235",47,"William Osler Health System - Etibicoke Hospital - 7W","101 Humber College Blvd","Hospital-Acute Care","Respiratory","Influenza A (Not subtyped)",NA,2024-03-04,2024-03-16,"N",27,247,"2024",272
"236",48,"Chartwell Scarlett Heights Retirement Residence - 1st & 2nd","4005 Eglinton Ave W","Retirement Home","Respiratory","COVID-19",NA,2021-12-27,2022-02-04,"N",55,385,"2021",394
"237",48,"Harmony Hills Care Community - Building 1 (2B)","1800 O'Connor Drive","LTCH","Respiratory","COVID-19",NA,2024-03-04,2024-03-19,"N",169,247,"2024",272
"238",48,"Shepherd Terrace Retirement Home - Kitchen","3758 Sheppard Ave E","LTCH","Respiratory","COVID-19",NA,2020-12-16,2020-12-17,"N",316,519,"2020",553
"239",48,"Terraces of Baycrest - 9th Fl","55 Ameer Ave","Retirement Home","Respiratory","COVID-19",NA,2023-12-24,2024-01-01,"N",195,1016,"2023",1066
"240",48,"University Health Network - Toronto Western - 8B","399 Bathurst Street","Hospital-Acute Care","Respiratory","COVID-19",NA,2022-12-21,2023-01-12,"N",248,1107,"2022",1133
"241",49,"Cedarbrook Lodge Retirement Residence - 2nd, 3rd & 5th Fl","520 Markham Rd","Retirement Home","Enteric","Norovirus-like",NA,2022-12-20,2023-01-05,"N",205,23,"2022",1133
"242",49,"Cheltenham Care Community - 1st & 3rd Fl","5935 Bathurst St","LTCH","Respiratory","COVID-19",NA,2021-12-27,2022-02-08,"N",187,385,"2021",394
"243",49,"Retirement Suites By the Lake","2121 Kingston Road","Retirement Home","Respiratory","COVID-19",NA,2020-12-16,2021-01-04,"N",97,519,"2020",553
"244",49,"West Park Healthcare Centre - 3WD","82 Buttonwood Ave","Hospital-Chronic Care","Respiratory","Metapneumovirus",NA,2023-12-24,2024-01-01,"N",131,1016,"2023",1066
"245",49,"Weston Garden Retirement Residence - 2nd, 3rd, 4th & 5th Fl","303 Queens Dr","Retirement Home","Respiratory","Coronavirus*",NA,2024-03-02,2024-03-22,"N",35,247,"2024",272
"246",50,"Humber Valley Terrace - 2nd Fl","95 Humber Blvd E","LTCH","Respiratory","Unable to identify",NA,2024-03-01,2024-03-20,"N",169,247,"2024",272
"247",50,"Kensington Gardens - South Building 1E, 2E, 3E, 4E, 1W, 2W -","25 Brunswick Ave - 4W","LTCH","Respiratory","COVID-19",NA,2021-12-27,2022-02-04,"N",187,385,"2021",394
"248",50,"Scarborough Health Network-Birchmount - 4D Medicine","3030 Birchmount Rd","Hospital-Acute Care","Respiratory","COVID-19",NA,2020-12-15,2020-12-28,"N",82,519,"2020",553
"249",50,"Sinai Health System - Hennick Bridgepoint - 2N","1 Bridgepoint Dr","Hospital-Chronic Care","Respiratory","COVID-19",NA,2022-12-20,2023-01-03,"N",177,1107,"2022",1133
"250",50,"William Osler Health System - RCU - WOHS Unit","200 Church St","Hospital-Chronic Care","Respiratory","COVID-19",NA,2023-12-24,2023-12-31,"N",131,1016,"2023",1066
"251",51,"Meighen Retirement Residence - 3rd, 4th & 5th Fls","84 Davisville Ave","Retirement Home","Respiratory","COVID-19",NA,2024-03-01,2024-03-12,"N",35,247,"2024",272
"252",51,"New Horizons Tower - Basement, Kitchen/Dining, 2nd & 3rd Fl","1140 Bloor St W","Retirement Home","Respiratory","COVID-19",NA,2021-12-27,2022-02-02,"N",55,385,"2021",394
"253",51,"Seven Oaks - 3rd & 5th Fl","9 Neilson Rd","LTCH","Respiratory","COVID-19",NA,2020-12-15,2021-01-04,"N",316,519,"2020",553
"254",51,"Unity Health Toronto - Houses of Providence - HOP 3W","3276 St. Clair Ave E","LTCH","Respiratory","Respiratory syncytial virus",NA,2022-12-20,2022-12-26,"N",477,1107,"2022",1133
"255",51,"Unity Health Toronto - Providence Healthcare Centre - B4","3276 St. Clair Ave","Hospital-Chronic Care","Enteric","Norovirus",NA,2023-12-23,2024-01-01,"N",131,47,"2023",1066
"256",52,"Queens Estate Retirement Residence","265 Queens Dr","Retirement Home","Respiratory","COVID-19",NA,2021-12-27,2022-01-31,"N",55,385,"2021",394
"257",52,"Rekai Centre - Wellesley Central Place - 4th Fl","160 Wellesley St E","LTCH","Respiratory","Coronavirus*",NA,2024-02-29,2024-03-11,"N",169,247,"2024",272
"258",52,"True Davidson Acres - 1st, 4th & 5th Fl","200 Dawes Rd","LTCH","Respiratory","COVID-19",NA,2020-12-15,2021-01-21,"N",316,519,"2020",553
"259",52,"Unity Health Toronto - Houses of Providence - HOP 4W Oak & Willow","3276 St Clair Ave E","LTCH","Respiratory","COVID-19",NA,2022-12-20,2023-01-09,"N",477,1107,"2022",1133
"260",52,"Villa Colombo Homes for the Aged - 4th Fl","40 Playfair Ave","LTCH","Respiratory","COVID-19",NA,2023-12-23,2024-01-04,"N",601,1016,"2023",1066
"261",53,"Bill McMurray Residence","180 Sheridan Ave","Retirement Home","Respiratory","Influenza A (Not subtyped)",NA,2023-12-22,2024-01-15,"N",195,1016,"2023",1066
"262",53,"Castleview Wynchwood Towers - 2W","351 Christie St","LTCH","Respiratory","Coronavirus*",NA,2024-02-29,2024-03-15,"N",169,247,"2024",272
"263",53,"Chester Village - 2W","3555 Danforth Ave","LTCH","Respiratory","COVID-19",NA,2022-12-19,2023-01-16,"N",477,1107,"2022",1133
"264",53,"McNicoll Manor - 4th & 5th Fl","1020 McNicoll Avenue","LTCH","Respiratory","COVID-19",NA,2020-12-15,2021-02-04,"N",316,519,"2020",553
"265",53,"Sunnybrook Health Sciences Centre - Veterans Centre -","2075 Bayview Ave - LTSE","LTCH","Respiratory","COVID-19",NA,2021-12-27,2022-01-23,"N",187,385,"2021",394
"266",54,"Chester Village - 3E (Jade)","3555 Danforth Ave","LTCH","Respiratory","Parainfluenza",NA,2024-02-29,2024-03-14,"N",169,247,"2024",272
"267",54,"Craiglee Nursing Home - 1W & 3W","102 Craiglee Dr","LTCH","Respiratory","COVID-19",NA,2023-12-22,2024-01-12,"N",601,1016,"2023",1066
"268",54,"Craiglee Nursing Home - 3 West","102 Craiglee Dr","LTCH","Respiratory","COVID-19",NA,2021-12-26,2022-02-02,"N",187,385,"2021",394
"269",54,"Runnymede Healthcare Centre - 3 West","625 Runnymede Road","Hospital-Chronic Care","Respiratory","COVID-19",NA,2022-12-19,2023-01-06,"N",177,1107,"2022",1133
"270",54,"Scarborough Health Network - Yee Hong Dialysis","60 Scottfield Drive","LTCH","Respiratory","COVID-19",NA,2020-12-14,2021-01-05,"N",316,519,"2020",553
"271",55,"Craiglee Nursing Home - 1W","102 Craiglee Ave","LTCH","Respiratory","Influenza A (Not subtyped)",NA,2024-02-28,2024-03-06,"N",169,247,"2024",272
"272",55,"Fudger House - Basement Kitchen, 1E, 2E, 3E, 1W, 2W & 3W","439 Sherbourne St","LTCH","Respiratory","COVID-19",NA,2021-12-26,2022-02-03,"N",187,385,"2021",394
"273",55,"Lakeshore Lodge - 3rd Fl","3197 Lakeshore Blvd W","LTCH","Respiratory","Respiratory syncytial virus",NA,2023-12-22,2024-01-06,"N",601,1016,"2023",1066
"274",55,"Sinai Health System - Mount Sinai - 10N","600 University Avenue","Hospital-Acute Care","Respiratory","COVID-19",NA,2022-12-19,2023-01-08,"N",248,1107,"2022",1133
"275",55,"West Park Healthcare Centre - 2EC","82 Buttonwood Ave","Hospital-Chronic Care","Respiratory","COVID-19",NA,2020-12-13,2020-12-26,"N",49,519,"2020",553
"276",56,"Isabel and Arthur Meighen Manor (Salvation Army) - 2S, 3S &-","155 Millwood Rd - 4N","LTCH","Respiratory","COVID-19",NA,2021-12-26,2022-02-10,"N",187,385,"2021",394
